title,author,link,home,rss,date,timestamp
年轻人需要的不是毒鸡汤,Frank笔记,https://frank2019.me/archives/nian-qing-ren-xu-yao-de-bu-shi-du-ji-tang,https://frank2019.me/,https://frank2019.me/rss.xml,2021-06-03,1622741340.0
浅谈躺平主义,Frank笔记,https://frank2019.me/archives/qian-tan-tang-ping-zhu-yi,https://frank2019.me/,https://frank2019.me/rss.xml,2021-05-23,1621790820.0
生命就是社会的底线,Frank笔记,https://frank2019.me/archives/sheng-ming-jiu-shi-she-hui-de-di-xian,https://frank2019.me/,https://frank2019.me/rss.xml,2021-05-09,1620581160.0
崛起的中国,Frank笔记,https://frank2019.me/archives/jue-qi-de-zhong-guo,https://frank2019.me/,https://frank2019.me/rss.xml,2021-04-18,1618766640.0
Warp结合Xray实现IPV6访问Youtube,Frank笔记,https://frank2019.me/archives/warpjie-he-xrayshi-xian-ipv6fang-wen-youtube,https://frank2019.me/,https://frank2019.me/rss.xml,2021-04-04,1617556980.0
信息时代更需要理性思考,Frank笔记,https://frank2019.me/archives/xin-xi-shi-dai-geng-xu-yao-li-xing-si-kao,https://frank2019.me/,https://frank2019.me/rss.xml,2021-03-23,1616520060.0
文化让我们不再单纯,Frank笔记,https://frank2019.me/archives/wen-hua-rang-wo-men-bu-zai-dan-chun,https://frank2019.me/,https://frank2019.me/rss.xml,2021-03-22,1616433540.0
新一轮的通货膨胀离我们还有多远,Frank笔记,https://frank2019.me/archives/xin-yi-lun-de-tong-huo-peng-zhang-chi-wo-men-huan-you-duo-yuan,https://frank2019.me/,https://frank2019.me/rss.xml,2021-03-21,1616347080.0
Xray配置笔记,Frank笔记,https://frank2019.me/archives/xraypei-zhi-bi-ji,https://frank2019.me/,https://frank2019.me/rss.xml,2021-03-13,1615659240.0
3BP SB vs BTN与BB vs BTN cbet战略的区别,Frank笔记,https://frank2019.me/archives/3bp-sb-vs-btnyu-bb-vs-btn-cbetzhan-lue-de-qu-bie,https://frank2019.me/,https://frank2019.me/rss.xml,2021-03-05,1614967920.0
告别无用社交,Frank笔记,https://frank2019.me/archives/gao-bie-wu-yong-she-jiao,https://frank2019.me/,https://frank2019.me/rss.xml,2021-02-16,1613499000.0
浅谈ClubHouse火爆背后,Frank笔记,https://frank2019.me/archives/qian-tan-clubhousehuo-bao-bei-hou,https://frank2019.me/,https://frank2019.me/rss.xml,2021-02-12,1613153100.0
人人影视--时代的弃儿,Frank笔记,https://frank2019.me/archives/ren-ren-ying-shi--shi-dai-de-qi-er,https://frank2019.me/,https://frank2019.me/rss.xml,2021-02-03,1612375380.0
2020年总结,Frank笔记,https://frank2019.me/archives/2020nian-zong-jie,https://frank2019.me/,https://frank2019.me/rss.xml,2021-01-30,1612029660.0
主服务器完成迁移工作,Frank笔记,https://frank2019.me/archives/zhu-fu-wu-qi-wan-cheng-qian-yi-gong-zuo,https://frank2019.me/,https://frank2019.me/rss.xml,2021-01-21,1611252000.0
历史与记忆,Frank笔记,https://frank2019.me/archives/li-shi-yu-ji-yi,https://frank2019.me/,https://frank2019.me/rss.xml,2020-11-29,1606631580.0
超额下注策略,Frank笔记,https://frank2019.me/archives/chao-e-xia-zhu-ce-lue,https://frank2019.me/,https://frank2019.me/rss.xml,2020-11-12,1605162660.0
资产证券化对中国的影响,Frank笔记,https://frank2019.me/archives/zi-chan-zheng-quan-hua-dui-zhong-guo-de-ying-xiang,https://frank2019.me/,https://frank2019.me/rss.xml,2020-11-11,1605076140.0
/bin/sh: python: not found 问题的解决,Frank笔记,https://frank2019.me/archives/bin-sh-python-not-found-wen-ti-de-jie-jue,https://frank2019.me/,https://frank2019.me/rss.xml,2020-10-29,1603949280.0
ServerStatus中文版部署,Frank笔记,https://frank2019.me/archives/serverstatuszhong-wen-ban-bu-shu,https://frank2019.me/,https://frank2019.me/rss.xml,2020-10-27,1603776360.0
国庆成都之行,Frank笔记,https://frank2019.me/archives/guo-qing-cheng-du-zhi-xing,https://frank2019.me/,https://frank2019.me/rss.xml,2020-10-14,1602652980.0
最大剥削策略,Frank笔记,https://frank2019.me/archives/zui-da-bo-xue-ce-lue,https://frank2019.me/,https://frank2019.me/rss.xml,2020-09-27,1601184000.0
<蛤蟆先生去看心理医生>思维导图,Frank笔记,https://frank2019.me/archives/ha-ma-xian-sheng-qu-kan-xin-li-yi-sheng-si-wei-dao-tu,https://frank2019.me/,https://frank2019.me/rss.xml,2020-09-22,1600751940.0
苦难的意义,Frank笔记,https://frank2019.me/archives/ku-nan-de-yi-yi,https://frank2019.me/,https://frank2019.me/rss.xml,2020-09-10,1599715020.0
GTO推荐策略的分析,Frank笔记,https://frank2019.me/archives/gtotui-jian-ce-lue-de-fen-xi,https://frank2019.me/,https://frank2019.me/rss.xml,2020-09-01,1598937240.0
被城市遗忘的角落,Frank笔记,https://frank2019.me/archives/bei-cheng-shi-yi-wang-de-jiao-luo,https://frank2019.me/,https://frank2019.me/rss.xml,2020-08-29,1598677980.0
《八佰》观后感,Frank笔记,https://frank2019.me/archives/ba-bai-guan-hou-gan,https://frank2019.me/,https://frank2019.me/rss.xml,2020-08-21,1597986660.0
最低抵抗頻率,Frank笔记,https://frank2019.me/archives/zui-di-di-kang-pin-lu,https://frank2019.me/,https://frank2019.me/rss.xml,2020-08-17,1597640940.0
人生重要的是经历而非结果,Frank笔记,https://frank2019.me/archives/ren-sheng-chong-yao-de-shi-jing-li-er-fei-jie-guo,https://frank2019.me/,https://frank2019.me/rss.xml,2020-08-01,1596258420.0
生活的本质,Frank笔记,https://frank2019.me/archives/sheng-huo-de-ben-zhi,https://frank2019.me/,https://frank2019.me/rss.xml,2020-07-31,1596171900.0
路线决定未来,Frank笔记,https://frank2019.me/archives/lu-xian-jue-ding-wei-lai,https://frank2019.me/,https://frank2019.me/rss.xml,2020-07-29,1595998980.0
更换博客系统BOLO,Frank笔记,https://frank2019.me/archives/geng-huan-bo-ke-xi-tong-bolo,https://frank2019.me/,https://frank2019.me/rss.xml,2020-07-23,1595480460.0
牌普分析,Frank笔记,https://frank2019.me/archives/pai-pu-fen-xi,https://frank2019.me/,https://frank2019.me/rss.xml,2020-07-22,1595393880.0
GTO与阻断牌效应,Frank笔记,https://frank2019.me/archives/gtoyu-zu-duan-pai-xiao-ying,https://frank2019.me/,https://frank2019.me/rss.xml,2020-07-10,1594357020.0
味遇良品上线一个月总结,Frank笔记,https://frank2019.me/archives/wei-yu-liang-pin-shang-xian-yi-ge-yue-zong-jie,https://frank2019.me/,https://frank2019.me/rss.xml,2020-06-26,1593147300.0
后浪观后感,Frank笔记,https://frank2019.me/archives/hou-lang-guan-hou-gan,https://frank2019.me/,https://frank2019.me/rss.xml,2020-05-03,1588537920.0
[转载]如果一个民族到没有一个人敢出来说真话，这个民族就没有希望----寻找林昭,Frank笔记,https://frank2019.me/archives/zhuan-linzhaojun,https://frank2019.me/,https://frank2019.me/rss.xml,2020-05-02,1588451400.0
危机四伏的2020，既是困难，也是机遇！,Frank笔记,https://frank2019.me/archives/wei-ji-si-fu-de-2020-ji-shi-kun-nan-ye-shi-ji-yu,https://frank2019.me/,https://frank2019.me/rss.xml,2020-04-18,1587241740.0
KK没有位置低级别策略,Frank笔记,https://frank2019.me/archives/kkmei-you-wei-zhi-di-ji-bie-ce-lue,https://frank2019.me/,https://frank2019.me/rss.xml,2020-04-14,1586895960.0
【转载】世界不应该是这样的,Frank笔记,https://frank2019.me/archives/zhuan-zai-shi-jie-bu-ying-gai-shi-zhe-yang-de,https://frank2019.me/,https://frank2019.me/rss.xml,2020-04-08,1586377380.0
