title,author,link,home,rss,date,timestamp,test,tags
重庆徒步翻车！暴雨后进山，差点栽在这座小山里,Macin,https://macin.org/2026/05/25/tu-bu-fan-che/,https://macin.org/,https://www.macin.org/atom.xml,2026-05-25,1779748699.0,,
"培训讲师的 PPT 怎么""听完""",杜老师说,https://dusays.com/archives/869/,https://dusays.com/,https://dusays.com/atom.xml,2026-05-25,1779724800.0,,
低配服务器调优,游钓四方,https://blog.lhasa.icu/posts/technology/2026-05-25-low-end-server-tuning/,https://blog.lhasa.icu/,https://lhasa.icu/rss.xml,2026-05-24,1779662820.0,,
在 RTX 4060 笔记本上运行 Qwen 3.5 9B：llama.cpp 本地部署实录,无妄当自持,https://www.insidentally.com/articles/000045/,https://www.insidentally.com/,https://www.insidentally.com/atom.xml,2026-05-24,1779636600.0,,
在 Fedora 44 上编译支持 CUDA 的 llama.cpp：完整指南,无妄当自持,https://www.insidentally.com/articles/000044/,https://www.insidentally.com/,https://www.insidentally.com/atom.xml,2026-05-24,1779631200.0,,
最近使用vibe coding的一些感悟,Nicksxs's Blog,https://nicksxs.me/2026/05/24/%E6%9C%80%E8%BF%91%E4%BD%BF%E7%94%A8vibe-coding%E7%9A%84%E4%B8%80%E4%BA%9B%E6%84%9F%E6%82%9F/,https://nicksxs.me/,https://nicksxs.me/atom.xml,2026-05-24,1779628043.0,,
Hermes WebUI 安装与使用指南,无妄当自持,https://www.insidentally.com/articles/000046/,https://www.insidentally.com/,https://www.insidentally.com/atom.xml,2026-05-24,1779604200.0,,
解决 CyberChef 解码 ROT13 后出现乱码的问题,无名博客,https://wuminboke.site/uncategorized/solve-cyberchef-rot13-decoding-problem/,https://wuminboke.site,https://wuminboke.site/feed,2026-05-23,1779542132.0,,
Token Tracker - 追踪 Coding Agent 的 Token 使用情况,ImCBC,https://imcbc.cn/202605/token-tracker/,https://imcbc.cn/,https://caibingcheng.cn/index.xml,2026-05-23,1779534225.0,,
面瘫恢复报告,瓦解的生活记事,https://hin.cool/posts/miantanhuifu.html,https://hin.cool/,https://hin.cool/atom.xml,2026-05-22,1779460200.0,,
Lesson 24 原初核合成,菲兹克斯喵,https://physnya.top/GR/lesson-24-bbn/,https://physnya.top/,https://physnya.top/atom.xml,2026-05-22,1779433714.0,,
阿森纳重夺英超冠军,辛未羊的网络日志,https://panqiincs.me/2026/05/20/arsenal-champions/,https://panqiincs.me/,https://panqiincs.me/atom.xml,2026-05-20,1779252419.0,,
周末，去横沔公园吹吹风,威言威语,https://www.weisay.com/blog/weekend-at-hengmian-park.html,https://www.weisay.com/blog,https://www.weisay.com/blog/feed,2026-05-20,1779247206.0,,
出差住酒店插座的 3 个用法,杜老师说,https://dusays.com/archives/868/,https://dusays.com/,https://dusays.com/atom.xml,2026-05-19,1779206400.0,,
把花香塞进每个人的抽屉,Macin,https://macin.org/2026/05/19/rong-chang-zhi-zi-hua/,https://macin.org/,https://www.macin.org/atom.xml,2026-05-19,1779195894.0,,
Lesson 23 宇宙学入门,菲兹克斯喵,https://physnya.top/GR/lesson-23-cosmology/,https://physnya.top/,https://physnya.top/atom.xml,2026-05-19,1779174505.0,,
Hermes Agent 使用实践：核心机制与命令技巧,无妄当自持,https://www.insidentally.com/articles/000043/,https://www.insidentally.com/,https://www.insidentally.com/atom.xml,2026-05-18,1779093000.0,,
使用php的inotify扩展来监听文件变更,Nicksxs's Blog,https://nicksxs.me/2026/05/17/%E4%BD%BF%E7%94%A8php%E7%9A%84inotify%E6%89%A9%E5%B1%95%E6%9D%A5%E7%9B%91%E5%90%AC%E6%96%87%E4%BB%B6%E5%8F%98%E6%9B%B4/,https://nicksxs.me/,https://nicksxs.me/atom.xml,2026-05-17,1779026151.0,,
Lesson 22 路径积分 (II),菲兹克斯喵,https://physnya.top/GR/lesson-22-path-integral-II/,https://physnya.top/,https://physnya.top/atom.xml,2026-05-15,1778828988.0,,
Lesson 11 Dynamics,菲兹克斯喵,https://physnya.top/star-planet/lesson-11-dynamics/,https://physnya.top/,https://physnya.top/atom.xml,2026-05-14,1778766560.0,,
Lesson 11 学习与记忆,菲兹克斯喵,https://physnya.top/animal-behavior/lesson-11-learning-and-remember/,https://physnya.top/,https://physnya.top/atom.xml,2026-05-14,1778757351.0,,
培训笔记只记关键字的 3 个好处,杜老师说,https://dusays.com/archives/867/,https://dusays.com/,https://dusays.com/atom.xml,2026-05-13,1778688000.0,,
AI Coding 工具的实践经验,ImCBC,https://imcbc.cn/202605/ai-coding-practical-experience/,https://imcbc.cn/,https://caibingcheng.cn/index.xml,2026-05-12,1778591401.0,,
Lesson 21 路径积分 (I),菲兹克斯喵,https://physnya.top/GR/lesson-21-path-integral/,https://physnya.top/,https://physnya.top/atom.xml,2026-05-12,1778570661.0,,
去原始森林里寻找大王花，几天就谢了,Macin,https://macin.org/2026/05/11/da-wang-hua/,https://macin.org/,https://www.macin.org/atom.xml,2026-05-11,1778534701.0,,
还在跟 AI 对牛弹琴？OpenClaw workspace 配置指南！,未知文明,https://www.xwenming.com/index.php/202605112210.html,https://www.xwenming.com,https://www.xwenming.com/index.php/feed,2026-05-11,1778506811.0,,
Lesson 20 黑洞熵,菲兹克斯喵,https://physnya.top/GR/lesson-20-black-hole-entropy/,https://physnya.top/,https://physnya.top/atom.xml,2026-05-11,1778496302.0,,
一些设计模式的记忆点,Nicksxs's Blog,https://nicksxs.me/2026/05/10/%E4%B8%80%E4%BA%9B%E8%AE%BE%E8%AE%A1%E6%A8%A1%E5%BC%8F%E7%9A%84%E8%AE%B0%E5%BF%86%E7%82%B9/,https://nicksxs.me/,https://nicksxs.me/atom.xml,2026-05-10,1778426872.0,,
兴隆天文台记录,菲兹克斯喵,https://physnya.top/blog/pcvjbm6e/,https://physnya.top/,https://physnya.top/atom.xml,2026-05-08,1778263911.0,,
通勤最后 10 分钟的「减速」技巧,杜老师说,https://dusays.com/archives/866/,https://dusays.com/,https://dusays.com/atom.xml,2026-05-07,1778169600.0,,
小米 MiMo 模型本地部署实践：从选型到踩坑,无妄当自持,https://www.insidentally.com/articles/000042/,https://www.insidentally.com/,https://www.insidentally.com/atom.xml,2026-05-06,1778061600.0,,
这个五一：集场、烧烤、小医生和饭局,威言威语,https://www.weisay.com/blog/may-day-homecoming-notes.html,https://www.weisay.com/blog,https://www.weisay.com/blog/feed,2026-05-06,1778053526.0,,
介绍并初步使用 Hermes Agent,无妄当自持,https://www.insidentally.com/articles/000041/,https://www.insidentally.com/,https://www.insidentally.com/atom.xml,2026-05-05,1777971600.0,,
热带风铃的潮响：吉隆坡大将书行,Macin,https://macin.org/2026/05/05/da-jiang-shu-xing/,https://macin.org/,https://www.macin.org/atom.xml,2026-05-05,1777968187.0,,
【frp】双端内网环境XTCP协议P2P打洞互通实践,Luminous' Home,https://luotianyi.vc/9435.html,https://luotianyi.vc,https://luotianyi.vc/feed,2026-05-03,1777815043.0,,
使用 Xiaomi MiMo API 运行 Hermes Agent：模型与 Gateway 配置,Nicksxs's Blog,https://nicksxs.me/2026/05/03/%E4%BD%BF%E7%94%A8xiaomi-mimo%E5%A4%A7%E6%A8%A1%E5%9E%8Bapi%E8%BF%90%E8%A1%8CHermes-Agent/,https://nicksxs.me/,https://nicksxs.me/atom.xml,2026-05-03,1777814936.0,,
争论 AI 编程时我们在谈论什么？,瓦解的生活记事,https://hin.cool/posts/wangluoduixian.html,https://hin.cool/,https://hin.cool/atom.xml,2026-05-03,1777790400.0,,
两人吃外卖的 2 个小默契,杜老师说,https://dusays.com/archives/865/,https://dusays.com/,https://dusays.com/atom.xml,2026-05-01,1777651200.0,,
2026-04小记,绘星里,https://blog.storia.ren/posts/write-202604/,https://blog.storia.ren/,https://blog.sinzmise.top/atom.xml,2026-05-01,1777643885.0,,
我看见的世界,This Cute World,https://thiscute.world/posts/the-worlds-i-see/?utm_source=atom_feed,https://thiscute.world/,https://thiscute.world/index.xml,2026-05-01,1777638810.0,,
Nikon 50 - 250 开箱小记,游钓四方,https://blog.lhasa.icu/posts/photo/2026-04-30-nikon-50-250-kaixiang/,https://blog.lhasa.icu/,https://lhasa.icu/rss.xml,2026-04-30,1777559280.0,,
Lesson 17 光子气体,菲兹克斯喵,https://physnya.top/statistical-mechanics/lesson-17/,https://physnya.top/,https://physnya.top/atom.xml,2026-04-29,1777433295.0,,
Lesson 19 Hawking 辐射 (Unruh Effect),菲兹克斯喵,https://physnya.top/GR/lesson-19-unruh-effect/,https://physnya.top/,https://physnya.top/atom.xml,2026-04-28,1777375275.0,,
emaction，但适配pjax（附新版教程）,绘星里,https://blog.storia.ren/posts/emaction-pjax/,https://blog.storia.ren/,https://blog.sinzmise.top/atom.xml,2026-04-27,1777284618.0,,
如何在树莓派 4B 上驱动一块 2.4 寸 SPI 屏幕,无名博客,https://wuminboke.site/uncategorized/how-to-setup-2-4-inch-spi-screen-on-rpi-4b/,https://wuminboke.site,https://wuminboke.site/feed,2026-04-27,1777267648.0,,
结合Obsidian的cli的一体化体验,Nicksxs's Blog,https://nicksxs.me/2026/04/26/%E7%BB%93%E5%90%88Obsidian%E7%9A%84cli%E7%9A%84%E4%B8%80%E4%BD%93%E5%8C%96%E4%BD%93%E9%AA%8C/,https://nicksxs.me/,https://nicksxs.me/atom.xml,2026-04-26,1777207341.0,,
春天钻进相机里,威言威语,https://www.weisay.com/blog/caught-spring.html,https://www.weisay.com/blog,https://www.weisay.com/blog/feed,2026-04-26,1777180884.0,,
Lesson 18 Hawking 辐射,菲兹克斯喵,https://physnya.top/GR/lesson-18-hawking-radiation/,https://physnya.top/,https://physnya.top/atom.xml,2026-04-25,1777140751.0,,
深夜吃夜宵的 3 个节制技巧,杜老师说,https://dusays.com/archives/864/,https://dusays.com/,https://dusays.com/atom.xml,2026-04-25,1777132800.0,,
国外AI大模型套餐哪家强？六款神仙打架Coding Plan实测！,未知文明,https://www.xwenming.com/index.php/202604242179.html,https://www.xwenming.com,https://www.xwenming.com/index.php/feed,2026-04-24,1777042847.0,,
