title,author,link,home,rss,date,timestamp
Lesson 5 高分子链,菲兹克斯喵,https://physnya.top/biophysics/lesson-5/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-21,1761052802.0
Cosmic Baryons,菲兹克斯喵,https://physnya.top/astro-front/lesson-5-cosmic-baryons/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-21,1761033175.0
Lesson 9 Hilbert 空间,菲兹克斯喵,https://physnya.top/quantum-mechanics/lesson-9/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-20,1760985576.0
Lesson 4 分离变量法 (三),菲兹克斯喵,https://physnya.top/equation-m-p/lesson-4/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-17,1760716621.0
Lesson 5 Model Selection,菲兹克斯喵,https://physnya.top/astro-statistic/lesson-5-model-selection/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-16,1760622964.0
Lesson 9 电像法,菲兹克斯喵,https://physnya.top/electrodynamics/lesson-9/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-16,1760600217.0
Lesson 8 势阱,菲兹克斯喵,https://physnya.top/quantum-mechanics/lesson-8-potential-well/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-15,1760513243.0
Through Cosmic Lens Into Deep Universe —— Strong Gravitational Lensing,菲兹克斯喵,https://physnya.top/astro-front/lesson-4-gravitational-lensing/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-15,1760499595.0
Lesson 8 Laplace 方程,菲兹克斯喵,https://physnya.top/electrodynamics/lesson-8-Laplace-equation/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-14,1760419447.0
Lesson 7 自由粒子,菲兹克斯喵,https://physnya.top/quantum-mechanics/lesson-7/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-13,1760339965.0
Lesson 4 二态系统,菲兹克斯喵,https://physnya.top/biophysics/lesson-4-two-state-systems/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-12,1760274267.0
Lesson 6 Nobel Prize,菲兹克斯喵,https://physnya.top/quantum-mechanics/lesson-6/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-11,1760168858.0
Lesson 3 宇宙学和粒子物理,菲兹克斯喵,https://physnya.top/physics-front/lesson-3/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-11,1760153790.0
Lesson 3 分离变量法 (二),菲兹克斯喵,https://physnya.top/equation-m-p/lesson-3/,https://physnya.top/,https://physnya.top/atom.xml,2025-10-10,1760091618.0
