title,author,link,home,rss,date,timestamp,test,tags
2014 年终总结,Randy's Blog,https://lutaonan.com/blog/2014-summary,https://lutaonan.com,https://lutaonan.com/rss.xml,2014-12-31,1419984000,,
C语言与抽象思维,Jiajun的技术笔记,https://jiajunhuang.com/articles/2014_12_12-abstractions_in_c.rst.html,https://jiajunhuang.com,https://jiajunhuang.com/rss,2014-12-12,1418342400,,
